Taqman miRNA primer name,Our name,miRNA grouping,bs.ChAT,bs.ChAT.1,bs.ChAT.2,bs.Syn,bs.Syn.1,bs.Syn.2,bs.GFAP,bs.GFAP.1,bs.GFAP.2,bs.Lyz2,bs.Lyz2.1,bs.Lyz2.2,sc.ChAT,sc.ChAT.1,sc.ChAT.2,sc.Syn,sc.Syn.1,sc.Syn.2,sc.GFAP,sc.GFAP.1,sc.GFAP.2,sc.Lyz2,sc.Lyz2.1,sc.Lyz2.2,bs.ago.Syn,bs.ago.ChAT,bs.ago.GFAP,bs.ago.Lyz2,sc.ago.Syn,sc.ago.ChAT,sc.ago.GFAP,sc.ago.Lyz2,mean_bs.ChAT,detectable_BS.ChAT,mean_bs.GFAP,detectable_BS.GFAP,mean_bs.Lyz2,detectable_BS.Lyz2,mean_bs.Syn,detectable_BS.Syn,mean_bs.ago,detectable_BS.ago,mean_sc.ChAT,detectable_SC.ChAT,mean_sc.GFAP,detectable_SC.GFAP,mean_sc.Lyz2,detectable_SC.Lyz2,mean_sc.Syn,detectable_SC.Syn,mean_sc.ago,detectable_SC.ago,pSI_BS.ChAT,pSI_BS.GFAP,pSI_BS.Lyz2,pSI_BS.Syn,pSI_BS.ago,pSI_SC.ChAT,pSI_SC.GFAP,pSI_SC.Lyz2,pSI_SC.Syn,pSI_SC.ago,log2FC_ChATvsGFAP_bs,adj.p.value_ChATvsGFAP_bs,log2FC_ChATvsLyz2_bs,adj.p.value_ChATvsLyz2_bs,log2FC_ChATvsSyn_bs,adj.p.value_ChATvsSyn_bs,log2FC_ChATvsago_bs,adj.p.value_ChATvsago_bs,log2FC_GFAPvsLyz2_bs,adj.p.value_GFAPvsLyz2_bs,log2FC_GFAPvsSyn_bs,adj.p.value_GFAPvsSyn_bs,log2FC_GFAPvsago_bs,adj.p.value_GFAPvsago_bs,log2FC_Lyz2vsSyn_bs,adj.p.value_Lyz2vsSyn_bs,log2FC_Lyz2vsago_bs,adj.p.value_Lyz2vsago_bs,log2FC_Synvsago_bs,adj.p.value_Synvsago_bs,log2FC_ChATvsGFAP_sc,adj.p.value_ChATvsGFAP_sc,log2FC_ChATvsLyz2_sc,adj.p.value_ChATvsLyz2_sc,log2FC_ChATvsSyn_sc,adj.p.value_ChATvsSyn_sc,log2FC_ChATvsago_sc,adj.p.value_ChATvsago_sc,log2FC_GFAPvsLyz2_sc,adj.p.value_GFAPvsLyz2_sc,log2FC_GFAPvsSyn_sc,adj.p.value_GFAPvsSyn_sc,log2FC_GFAPvsago_sc,adj.p.value_GFAPvsago_sc,log2FC_Lyz2vsSyn_sc,adj.p.value_Lyz2vsSyn_sc,log2FC_Lyz2vsago_sc,adj.p.value_Lyz2vsago_sc,log2FC_Synvsago_sc,adj.p.value_Synvsago_sc,Family Conservation?,pSI_BS.vs_non_neuron.Syn,pSI_SC.vs_non_neuron.Syn,pSI_BS.vs_non_neuron.ChAT,pSI_SC.vs_non_neuron.ChAT,0957 Ntg bs,0357 Ntg bs,0424 Ntg bs,0957 Ntg sc,0357 Ntg sc,424 Ntg sc
hsa_miR_144_002676,miR-144-3p,miR-144,37.609103809872,37.8408019164177,37.6492973227858,39.6563212581303,39.3122751681519,39.6766502990275,37.8097479789476,38.2405026158836,37.5047252202383,38.3401231680665,38.3022037017172,38.0023669114245,37.5052863886235,37.6869309557905,37.4554540931989,39.5562952993081,39.2657385787599,39.8035816528397,37.2027620293483,37.6728250010323,37.4973597742329,38.2728622856102,38.2684077594272,38.3119688902886,35.5291565990564,36.4430587328034,35.9583973424761,37.8590269195932,37.3382244497581,36.7510118734829,34.7075698338434,35.0322493718699,37.69973434969184,FALSE,37.85165860502317,FALSE,38.2148979270694,FALSE,39.548415575103235,FALSE,36.44740989848228,FALSE,37.54922381253763,FALSE,37.457648934871166,FALSE,38.284412978442,FALSE,39.5418718436359,FALSE,35.95726388223858,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.151924255331323,0.883279612465817,0.515163577377557,0.57687026584867,1.8486812254114,0.0155838729241015,-1.25232445120957,0.0562734918009805,0.363239322046233,0.691107095401137,1.69675697008007,0.0209130641448126,-1.4042487065409,0.0339656358353356,1.33351764803384,0.0551334769006121,-1.76748802858713,0.00676864700252592,-3.10100567662097,6.41910327277018e-5,-0.0915748776664529,0.97522093817858,0.735189165904401,0.360066700396911,1.99264803109826,0.011134473940994,-1.59195993029908,0.0160303492378152,0.826764043570854,0.276301691052058,2.08422290876472,0.0027656942484255,-1.50038505263262,0.0196004361500869,1.25745886519386,0.0772837661438288,-2.32714909620348,8.96974146632129e-4,-3.58460796139734,1.04718504861989e-5,2,NA,NA,NA,NA,40,40,40,40,40,40
hsa_miR_148a_002134,miR-148a-5p,miR-148,38.4864471379408,38.5579160868727,38.5099630728902,37.1725177824497,39.4064433500428,36.9333393345168,38.4576380021261,38.8647651026106,38.419044444984,38.932882529223,38.809083194626,38.7294825179132,38.3135460577387,38.4065920003579,36.4470134602341,39.5697697716188,39.3172556742706,39.7755816521143,38.1840387812394,27.6099120225438,38.3871784407065,38.7272594285847,38.8287623980809,39.0179325129627,37.5431264947678,38.3993870010667,38.2945752170594,37.7360150234126,38.0012635780408,39.3848315757513,36.2947779779631,35.3806975104956,38.51810876590123,FALSE,38.58048251657357,FALSE,38.8238160805874,FALSE,37.837433489003104,FALSE,37.99327593407662,FALSE,37.722383839443566,FALSE,34.72704308149657,FALSE,38.8579847798761,FALSE,39.554202366001235,FALSE,37.265392660562696,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0623737506723358,0.984098132037297,0.30570731468616,0.982460617704784,-0.680675276898107,0.857671609292992,-0.524832831824604,0.842855844693847,0.243333564013824,0.95175037633721,-0.743049027570443,0.819446931388009,-0.58720658249694,0.844102618825592,-0.986382591584267,0.735144805724675,-0.830540146510764,0.717353351687422,0.155842445073503,0.968049774757785,-2.99534075794701,0.189943243205312,1.13560094043253,0.727892198947766,1.83181852655769,0.547982546327275,-0.456991178880855,0.865078775526702,4.13094169837954,0.0558248556235639,4.8271592845047,0.0216529240199592,2.53834957906615,0.222866996530519,0.696217586125158,0.814039426267915,-1.59259211931339,0.466460348330932,-2.28880970543855,0.39084602735018,-1,NA,NA,NA,NA,34.62101,40,40,40,40,40
hsa_miR_149_002255,miR-149-5p,miR-149,19.1981981672948,19.8366327209137,19.5838556620831,18.7120212971491,19.5168112316982,19.5823139295757,21.2932944668479,21.9444512156067,21.37512158618,20.684857431027,22.2121249226831,20.9818229292588,19.3118754761067,19.7487402550815,20.3091525270498,19.4251747772248,19.2946039911181,19.3407045587813,20.8277059312526,20.7863127521065,20.401850736512,21.5232105269269,22.7486223356041,20.1725810125847,20.0013838338682,20.0563959944973,20.1872859404944,19.6838483809252,19.8185314645969,20.1459970675521,19.9865908722908,19.4385927520151,19.539562183430533,TRUE,21.5376224228782,TRUE,21.292935094322967,TRUE,19.270382152807667,TRUE,19.982228537446275,TRUE,19.789922752746,TRUE,20.671956473290365,TRUE,21.481471291705233,TRUE,19.353494442374735,TRUE,19.847428039113726,TRUE,0.40391935483870967,0.8588306010928962,0.8567017291066282,0.24933561643835617,0.496819783197832,0.4525607344632768,0.7420210084033614,0.9190235148514851,0.29671951219512194,0.44977008310249306,1.99806023944767,0.00168298578319265,1.75337291089246,0.00635095694940671,-0.269180030622827,0.792212589693467,0.442666354015774,0.482913613931497,-0.244687328555212,0.783982198551899,-2.2672402700705,8.4596553583237e-4,-1.5553938854319,0.00910057264838222,-2.02255294151529,0.00144431938303897,-1.31070655687668,0.0206526370112778,0.711846384638601,0.397716006806524,0.882033720544396,0.180415046526291,1.69154853895924,0.0113255579980403,-0.436428310371276,0.632761406692704,0.0575052863677036,0.936311706713604,0.809514818414847,0.215703355245897,-1.31846203091567,0.0286567390637286,-0.824528434176692,0.16072853350665,-2.12797684933052,0.00125560664628499,-1.63404325259154,0.00541050470140974,0.49393359673898,0.548806582407156,1,0.16656967213114754,0.22001216216216216,0.2727680965147453,0.29208028169014083,28.310263,29.301254,28.240843,28.306425,29.63255,28.442892
hsa_miR_151_5P_002642,miR-151a-5p,miR-151,32.7729031775345,35.2077838207177,33.8870126881021,28.6306353030836,30.9072344538508,29.420103595375,28.7175467429464,29.5102125979206,28.6835959181857,31.3421488855554,30.975264989542602,29.2417996346926,31.3155815221296,32.1194453181334,29.4091808385009,29.2471139865974,30.6213446834542,30.1155739723008,27.2685409991921,26.9279548288709,27.9113882447426,25.332436991763,25.9328358896912,27.9592901236127,29.6901944845633,29.3037484716755,28.7486792798876,28.5544845481026,29.3530141984197,28.5573004100344,28.7933208607394,27.2898717952126,33.95589989545143,TRUE,28.970451753017567,TRUE,30.519737836596867,TRUE,29.652657784103134,TRUE,29.07427669605725,TRUE,30.948069226254635,TRUE,27.3692946909352,TRUE,26.408187668355634,TRUE,29.994677547450802,TRUE,28.498376816101526,TRUE,0.9977634408602151,0.2738688524590164,0.7207190201729107,0.44894520547945205,0.2256680216802168,0.967406779661017,0.3175280112044818,0.195644801980198,0.8281924119241192,0.47280193905817175,-4.98544814243388,2.15079644664926e-5,-3.43616205885453,0.0016784360512543,-4.30324211134825,3.99819762894272e-4,-4.88162319939416,1.55963945949088e-5,1.54928608357935,0.17176005024152,0.682206031085634,0.610801110003423,0.103824943039722,0.946877352955256,-0.867080052493719,0.458591908623799,-1.44546114053963,0.129808366923469,-0.578381088045912,0.751580228814851,-3.57877453531943,7.51975381512552e-4,-4.53988155789902,2.06177642970238e-4,-0.953391678803868,0.517195484601887,-2.44969241015311,0.012867860636777,-0.96110702257959,0.406944013741348,2.62538285651556,0.0103371403903706,1.12908212516631,0.264623064712812,3.58648987909515,0.00125560664628499,2.0901891477459,0.0317528515506499,-1.49630073134924,0.208289435223325,1,0.5197868852459017,0.9459662162162162,0.9754436997319035,0.9681676056338028,40,39.89418,40,38.673897,35.403122,34.031036
hsa_miR_154_000478,miR-154-3p,miR-154,26.0847137237984,26.8389415017749,26.506374194208,26.0351279393879,26.7861097231058,26.4476837476361,27.4995137062959,27.9098030894297,28.2327680627126,27.0520148069865,27.1154148041651,27.8469594859669,24.7928293181457,25.4010315663342,25.1101233714327,26.8390574303623,26.0464259773482,26.9790229131243,29.2669789866181,29.9079942321519,29.3954127843135,29.3616522562244,23.9329123888751,26.8907936902178,29.4392983472346,29.6230133191519,29.7195258812618,26.5479021089189,28.2873937130534,28.8464251507604,28.4929743879386,28.0401956125011,26.476676473260433,TRUE,27.880694952812735,TRUE,27.3381296990395,TRUE,26.4229738033766,TRUE,28.8324349141418,TRUE,25.1013280853042,TRUE,29.523462001027834,TRUE,26.7284527784391,TRUE,26.621502106944934,TRUE,28.416747216063374,TRUE,0.3585833333333333,0.7049330601092896,0.610599423631124,0.25783972602739724,0.9441233062330623,0.09176553672316384,0.9279831932773109,0.5198155940594059,0.44995121951219513,0.843297783933518,1.40401847955228,0.233262412861785,0.861453225779055,0.551735709177628,-0.0537026698838439,0.982953959124804,2.35575844088138,0.0247208678927351,-0.542565253773226,0.715153088403856,-1.45772114943613,0.247016104190602,0.9517399613291,0.422405247646069,-0.915155895662899,0.465519934272546,1.49430521510233,0.146516160442295,2.40946111076522,0.0515710566223586,4.42213391572362,1.61063098658474e-4,1.62712469313491,0.191622378872923,1.52017402164075,0.279433918543189,3.31541913075914,0.00218204750385844,-2.7950092225887,0.0128914009387086,-2.90195989408287,0.00851655141923219,-1.10671478496448,0.312307280130585,-0.106950671494165,0.948320961857768,1.68829443762422,0.113210044404829,1.79524510911839,0.161949668316987,1,0.3074754098360656,0.3837716216216216,0.37451206434316353,0.15530140845070423,32.87735,40,34.667645,38.001057,40,40
hsa_miR_15b_002173,miR-15b-3p,miR-15,36.1856371196457,30.4047258424332,35.6187814018487,40.8560013010529,40.6487641882377,30.162196196232,30.8435082226751,38.2276824481164,36.8304942274865,24.3021639162911,20.4630140447536,35.0863116318727,36.4137949759028,36.9739152189121,36.4665192871051,41.0561755579485,40.2881660981714,41.1276662702158,35.7631016061436,36.225301987411,36.1956125874061,35.4078354179739,35.2578528300105,35.3615674474959,29.3622463831641,28.1559891381223,32.4227312560758,32.8784625715903,24.6352373782066,33.4316176493361,27.1080053266587,33.0639528713724,34.06971478797587,FALSE,35.30056163275933,FALSE,26.617163197639133,TRUE,37.22232056184087,FALSE,30.704857337238124,TRUE,36.618076493973334,FALSE,36.061338726986904,FALSE,35.3424185651601,FALSE,40.8240026421119,FALSE,29.55970330639345,FALSE,NA,NA,0.008002881844380404,NA,0.20521951219512194,NA,NA,NA,NA,NA,1.2308468447835,0.81646906805616,-7.45255159033675,0.0762424444676505,3.15260577386503,0.557980826686437,-3.36485745073773,0.402155072158223,-8.68339843512025,0.037516804389468,1.92175892908153,0.73168350834659,-4.59570429552123,0.246782435022128,10.6051573642018,0.0072887972958061,4.08769413959902,0.273359387488078,-6.51746322460275,0.163888233994332,-0.556737766986473,0.969237839276928,-1.27565792881325,0.855122934250078,4.20592614813857,0.436577248343908,-7.05837318757991,0.0614296205790283,-0.718920161826773,0.91207932341227,4.76266391512505,0.230548462000172,-6.50163542059344,0.0776193470976447,5.48158407695182,0.177987926894804,-5.78271525876666,0.125075625057278,-11.2642993357185,0.00871723840237624,-1,NA,NA,NA,NA,26.081959,33.524647,40,40,28.604345,25.100012
hsa_miR_183_002270,miR-183-3p,miR-183,25.6515298538345,25.5147554503992,26.215553813479,26.1942742204001,26.9791353867779,26.8220482186858,37.6812354018569,29.3406378630125,30.2862960828921,25.7458401852361,24.719878614712,25.1766927965731,27.8950183262687,26.02219704292,27.644514713107,26.5643845727821,27.2487387208574,26.7945263601538,37.7652356361315,32.7549187467959,29.2577511813638,25.5211573935734,27.301571076652,24.703778401109,25.9459785709189,26.1792900997423,25.6601854366474,26.1230796876916,25.8098193569817,25.8472873319007,25.264316422778,25.7352992262729,25.7939463725709,TRUE,32.43605644925383,TRUE,25.2141371988404,TRUE,26.665152608621266,TRUE,25.97713344875005,TRUE,27.187243360765233,TRUE,33.259301854763734,FALSE,25.842168957111465,TRUE,26.869216551264433,TRUE,25.664180584483326,TRUE,0.3047956989247312,0.9999918032786885,0.274514409221902,0.6267547945205479,0.37208536585365853,0.5834872881355933,NA,0.268914603960396,0.5344092140921409,0.18217174515235457,6.64211007668296,0.00179298628087958,-0.579809173730453,0.917463114885584,0.871206236050405,0.800889222644768,0.183187076179166,0.942785329019013,-7.22191925041342,0.0012412994145739,-5.77090384063256,0.00876122944254903,-6.4589230005038,0.00163638789859198,1.45101540978086,0.542124390491665,0.762996249909619,0.730631793625912,-0.688019159871239,0.86567647877237,6.07205849399848,0.00324264553784705,-1.34507440365378,0.633470410745932,-0.318026809500797,0.92696427541077,-1.52306277628193,0.486718955484392,-7.41713289765226,5.85428290397598e-4,-6.39008530349927,0.00202125992714922,-7.5951212702804,1.89188190594775e-4,1.02704759415298,0.679904629620614,-0.177988372628146,0.968484709335936,-1.20503596678113,0.668840374742368,-1,0.36329371584699455,0.3716972972972973,0.25857774798927613,0.37209577464788735,35.180134,31.398468,33.863255,35.062653,33.361824,32.61215
hsa_miR_189_000488,miR-24-1-5p,miR-24,34.3783717646798,27.9510358576611,24.5248570222512,32.6288995341299,31.9827103144369,31.3028943188005,32.1782684490233,32.7452700626173,21.1396722218012,27.303959626182,17.0777755692621,30.6771451579186,35.1795261703035,35.9872544603344,31.4390806533277,31.981328940816,30.6317756364686,30.0224052220686,31.2810255829894,35.7392555132794,32.4689833112734,31.5144714558737,31.7092557081674,32.5354844649945,31.8135043263725,34.0304343523731,31.3672105117825,31.4316833884295,32.7688619215552,30.2028369210312,30.8909954412401,30.4785061403297,28.951421548197366,TRUE,28.687736911147265,TRUE,25.019626784454232,TRUE,31.971501389122434,TRUE,32.1607081447394,TRUE,34.20195376132187,FALSE,33.1630881358474,TRUE,31.919737209678534,TRUE,30.878503266451066,TRUE,31.08530010603905,TRUE,0.4483870967741935,0.3883005464480874,0.039161383285302595,0.9463095890410959,0.9574308943089431,NA,0.7894817927170868,0.5703428217821782,0.23762872628726286,0.2909681440443213,-0.263684637050058,0.961331272882223,-3.93179476374312,0.368544440099551,3.02007984092508,0.544212395312681,3.20928659654205,0.384953411532172,-3.66811012669306,0.378199997608555,3.28376447797514,0.454943426599805,3.47297123359211,0.361721682811453,6.95187460466819,0.0561731417421564,7.14108136028517,0.0335214566183645,0.189206755616972,0.979049965870106,-1.03886562547444,0.906956801793129,-2.2822165516433,0.655656976115098,-3.32345049487077,0.521004796869686,-3.11665365528281,0.406432587567521,-1.24335092616885,0.813095408111115,-2.28458486939633,0.558323606131047,-2.07778802980837,0.597853360005018,-1.04123394322747,0.8410288805824,-0.834437103639512,0.850916486795361,0.206796839587962,0.973452959588082,-1,0.9918224043715848,0.3021689189189189,0.8179973190348525,NA,40,40,40,40,40,40
hsa_miR_190b_002263,miR-190b-5p,miR-190,27.7454464245621,29.7418811508044,25.6839115837285,30.2686443482086,30.1506367531404,30.0537625434069,27.7487690679045,28.1588259315768,26.4819890092313,26.5667191850949,28.1425983429721,28.7295141951988,28.34783130619,26.7057633109163,29.8008395540746,30.4765557065833,30.9817183766134,28.9381596664007,27.227283293964,27.4318915959986,28.4704973608268,25.6973991258955,24.2198856754326,29.8702600421978,29.9929353964156,30.5571717386314,31.7932116360449,31.1030147596071,29.4168792902624,30.3950331143753,29.5799504135923,30.1104334395859,27.723746386365,TRUE,27.463194669570868,TRUE,27.812943907755265,TRUE,30.157681214918632,TRUE,30.861583382674752,TRUE,28.28481139039363,TRUE,27.709890750263135,TRUE,26.5958482811753,TRUE,30.132144583199135,TRUE,29.875574064453975,TRUE,0.30306048387096773,0.24859699453551912,0.4604438040345821,0.8540219178082192,0.9661084010840109,0.4461313559322034,0.4095896358543417,0.24204826732673268,0.9247642276422764,0.8483268698060942,-0.260551716794119,0.90559039854604,0.0891975213902825,0.996187474616096,2.43393482855364,0.136287256429118,3.13783699630978,0.0185316762202988,0.349749238184401,0.879764181257511,2.69448654534776,0.0718064754142351,3.39838871310389,0.0129599383708413,2.34473730716336,0.102039256904407,3.04863947491949,0.0195039555930336,0.703902167756137,0.780931331323437,-0.574920640130461,0.834608808973121,-1.68896310921831,0.298140176277887,1.84733319280552,0.308819855823314,1.59076267406036,0.263990416638024,-1.11404246908785,0.492842645289513,2.42225383293598,0.0791434657509758,2.16568331419083,0.10519313299608,3.53629630202383,0.0155002100026377,3.27972578327867,0.0139982333914265,-0.256570518745157,0.901360878720159,2,0.9391939890710382,0.9301756756756757,0.5520469168900805,0.7353169014084507,33.099167,33.49772,34.058167,32.401657,34.784504,32.948154
hsa_miR_196a_241070_mat,miR-196a-5p,miR-196,31.6627504972359,30.6551420033657,34.7992153458985,30.3278987749095,29.9480964722332,30.0885994018538,39.2309581648468,34.4294868415112,38.132427469747,33.0269484733858,32.996933885774,33.8995944001779,22.9671559320196,22.4659578271245,23.2599261697839,22.7326584185074,22.0038666983994,22.2939268470207,20.6257758546099,20.8761345424229,20.5537798490275,23.0786842625217,22.5412175446066,23.392577738293,32.7311785116077,32.1455674171562,33.2469848184857,32.1053133619654,22.934806093021,22.9465521671066,23.1593388178089,22.3292813190659,32.3723692821667,TRUE,37.264290825368334,FALSE,33.3078255864459,FALSE,30.121531549665498,TRUE,32.55726102730375,TRUE,22.897679976309334,TRUE,20.685230082020098,TRUE,23.004159848473765,TRUE,22.343483987975834,TRUE,22.8424945992506,TRUE,0.4593037634408602,NA,NA,0.012452054794520547,0.5353387533875339,0.6927457627118644,0.21620868347338937,0.7591002475247525,0.5036720867208672,0.7195567867036011,4.89192154320163,7.6261092833266e-5,0.935456304279228,0.517892930622066,-2.25083773250118,0.0776030077197577,0.184891745137044,0.888103233878419,-3.9564652389224,0.0012412994145739,-7.14275927570281,7.45018737496493e-7,-4.70702979806458,8.487624953191e-5,-3.18629403678041,0.00523282856314985,-0.750564559142184,0.507345078874309,2.43572947763823,0.0515710566223586,-2.21244989428925,0.0538096628763776,0.106479872164424,0.967743395534125,-0.554195988333525,0.758998899351648,-0.0551853770587521,0.961077582272921,2.31892976645367,0.0419017179558638,1.65825390595572,0.136429797931564,2.15726451723049,0.038793271965861,-0.66067586049795,0.608878050358584,-0.161665249223177,0.917467240558775,0.499010611274773,0.749625930998776,2,0.02242896174863388,0.6141594594594595,0.1809048257372654,0.6874788732394366,40,34.804466,40,30.799492,31.25082,32.997597
hsa_miR_200a_001011,miR-200a-5p,miR-200,39.5369923759677,39.2434847691159,39.6740801762193,39.758858471679,39.5240903606966,39.7779704527124,36.1953242007497,35.3343542047577,39.3041921233031,39.7861939879066,39.6434070138832,39.7743280492869,35.3503959957749,39.219884729975,39.255663160437,39.6171998017796,39.5448144609503,39.8637780222381,38.7793269548315,35.5501157152168,39.3649864544746,39.5148329199618,39.5954797492026,39.9335507887226,35.3204373936402,36.4231728282244,40.4094491933539,36.4352074978844,40.5923840009705,40.3651127947011,40.2763572299123,40.2786378625927,39.4848524404343,FALSE,36.9446235096035,FALSE,39.73464301702557,FALSE,39.68697309502933,FALSE,37.147066728275725,FALSE,37.941981295395635,FALSE,37.89814304150763,FALSE,39.68128781929567,FALSE,39.67526409498933,FALSE,40.37812297204415,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.5402289308308,0.0887331796387317,0.249790576591273,0.967159250441834,0.202120654595028,0.943618603260771,-2.33778571215855,0.0903866469427528,2.79001950742207,0.0754861296773875,2.74234958542583,0.0767389890654236,0.202443218672251,0.938103715807288,-0.0476699219962455,0.982863793186323,-2.58757628874982,0.0530283859675165,-2.53990636675358,0.141329334906377,-0.0438382538880191,0.996120879803241,1.73930652390002,0.298140176277887,1.73328279959371,0.367002575036689,2.43614167664852,0.0823507850989314,1.78314477778804,0.258387268114669,1.77712105348173,0.229104849145204,2.47997993053654,0.0698146483302039,-0.00602372430630986,0.995732113494395,0.696835152748498,0.665837069540815,0.702858877054808,0.729168897350264,-1,NA,NA,NA,NA,40,40,40,40,40,40
hsa_miR_200b_002274,miR-200b-5p,miR-200,41.0536739447974,41.0223254336263,25.7026108308587,40.4714792924862,40.5570281412486,40.4690219969343,40.5598020704757,36.1678357533447,41.1476591076454,40.2852440690488,40.2197832887957,40.6112136157211,41.0974671140533,41.0419634877541,41.0359870976452,40.4629275502072,40.5868240855608,40.3869652252964,40.998154334736,40.715336304789,40.8054803164194,40.3034988034352,23.7799510026824,40.522087134698,40.2319364391301,40.8485984324751,40.6241728124229,40.6024981618226,39.2096837221228,40.1547639198931,40.7052682142013,40.5502141540463,35.926203403094135,FALSE,39.29176564382193,FALSE,40.37208032452187,FALSE,40.4991764768897,FALSE,40.57680146146268,FALSE,41.0584725664842,FALSE,40.8396569853148,FALSE,34.868512313605194,TRUE,40.4789056203548,FALSE,40.15498250256587,FALSE,NA,NA,NA,NA,NA,NA,NA,0.02145173267326733,NA,NA,3.36556224072782,0.477660846425078,4.44587692142776,0.377533075627,4.57297307379554,0.394553869842115,4.65059805836853,0.254690099549537,1.08031468069994,0.872837688595816,1.20741083306773,0.848657290292343,1.28503581764071,0.827051637343318,0.127096152367784,0.982863793186323,0.204721136940769,0.969167451894255,0.0776249845729849,0.989763377376539,-0.218815581169402,0.996120879803241,-6.189960252879,0.187001764398885,-0.579566946129383,0.932570359871407,-0.903490063918341,0.865078775526702,-5.9711446717096,0.172938802512681,-0.360751364959981,0.943341860598981,-0.684674482748939,0.899649265004527,5.61039330674962,0.196665982055515,5.28647018896066,0.188188552092138,-0.323923117788958,0.963305241544813,-1,NA,NA,NA,NA,40,40,40,40,40,40
hsa_miR_200c_002286,miR-200c-5p,miR-200,37.011600909133,39.3170276287792,39.7519410959807,39.6530103106343,39.5048124797497,39.7328427323566,39.162677632311,39.3347775416416,39.28729578384,39.9205187998907,39.7760991566325,39.9209161411755,39.4287016753948,39.2791673402809,39.3643411069845,39.5489774093734,39.480817125943,39.8469380826314,39.3796170399008,39.5085032383444,39.4547660754685,39.6835867877043,39.6743876005046,39.9652194979498,40.1818691287967,35.0329281054471,40.0595851537511,38.7185960701739,37.8262318081088,40.1051827148902,40.0807261914651,35.8629202361849,38.69352321129763,FALSE,39.26158365259754,FALSE,39.87251136589957,FALSE,39.630221840913535,FALSE,38.4982446145422,FALSE,39.35740337422006,FALSE,39.447628784571236,FALSE,39.7743979620529,FALSE,39.625577539315934,FALSE,38.46876523766225,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.568060441299906,0.751406993123779,1.17898815460197,0.477328321415913,0.936698629615926,0.616716310669989,-0.195278596755408,0.900008191915355,0.610927713302061,0.73489365762225,0.36863818831602,0.851757214011837,-0.763339038055314,0.616340529381543,-0.242289524986042,0.91121407016232,-1.37426675135737,0.271610449342016,-1.13197722637133,0.566036710224205,0.0902254103511239,0.993728417523188,0.416994587832832,0.859847609194183,0.26817416509585,0.913593136925674,-0.88863813655783,0.523077512594887,0.326769177481708,0.884537786893503,0.177948754744726,0.903749501552646,-0.978863546908954,0.479202406691886,-0.148820422736982,0.936514230327724,-1.30563272439066,0.309939395259747,-1.15681230165368,0.500314570695236,-1,NA,NA,NA,NA,40,40,40,40,40,40
hsa_miR_206_000510,miR-206-3p,miR-200,26.3394703085778,28.7913758025282,29.945740703892,26.4647093365089,27.5968184502752,26.8724823808297,26.8761352489867,28.3011267754597,27.0422564405265,27.3122487683986,27.059536372905,27.5972341114485,30.7854131294411,38.0811351379553,28.8732519954482,28.3680807862511,30.4309704049134,30.2379846916502,27.2119717855627,27.0514835809659,26.7183752611395,24.9996309913229,25.4604394237526,26.7660631597439,24.3390129144496,23.0508499424842,25.4420615267108,23.1444242169672,26.1893951542074,26.9484385605957,26.2535035350479,26.391187724155,28.358862271666,TRUE,27.406506154990968,TRUE,27.323006417584033,TRUE,26.978003389204602,TRUE,23.99408715015295,TRUE,32.5799334209482,TRUE,26.993943542556032,TRUE,25.7420445249398,TRUE,29.679011960938233,TRUE,26.445631243501502,TRUE,0.8946075268817204,0.7237650273224043,0.7518818443804035,0.5294493150684931,0.023897018970189702,0.999225988700565,0.39616946778711487,0.1865,0.7938130081300813,0.23684349030470914,-0.952356116675009,0.676562532315318,-1.03585585408196,0.709841676587589,-1.38085888246136,0.58088525916882,-4.36477512151302,0.00994163847432539,-0.0834997374069494,0.980316007695833,-0.428502765786348,0.874285041632201,-3.41241900483801,0.0458275409170444,-0.345003028379399,0.910667145278963,-3.32891926743106,0.0418652215519111,-2.98391623905166,0.162808520565815,-5.58598987839217,0.00199176320070141,-6.83788889600842,6.34303578945876e-4,-2.90092146000997,0.18166629301436,-6.1343021774467,5.95683173362653e-4,-1.25189901761625,0.552786436813967,2.6850684183822,0.130181861257543,-0.548312299054533,0.799196938533569,3.93696743599845,0.0309247464334933,0.70358671856172,0.727808398072583,-3.23338071743673,0.11364447653487,2,0.4200163934426229,0.9531067567567567,0.7179798927613941,0.9953633802816901,30.807314,40,32.22914,20.70539,40,33.795174
